Date,Open,High,Low,Close,Volume,AdjClose
9/19/16,127.5,128.300003,127.269997,127.480003,3168100,126.50851
9/16/16,127.709999,127.709999,126.339996,126.699997,8035600,125.734448
9/15/16,127.57,128.460007,126.940002,127.769997,3462400,126.796293
9/14/16,128.910004,129.309998,127.339996,127.669998,3955400,126.697057
9/13/16,129.220001,130.020004,128.259995,128.759995,4552400,127.778747
9/12/16,126.879997,130.679993,126.309998,130.119995,6381100,129.128383
9/9/16,131.940002,131.940002,128.520004,128.529999,4892900,127.550504
9/8/16,132.320007,132.910004,131.509995,132.899994,2618300,131.887196
9/7/16,132.479996,133.080002,132,132.639999,2198700,131.629183
9/6/16,131.630005,132.990005,131.270004,132.990005,4151800,131.976522
9/2/16,130.889999,131.960007,130.580002,131.160004,2631000,130.160466
9/1/16,130.029999,130.029999,128.360001,129.899994,2807200,128.910058
8/31/16,130.830002,130.830002,129.139999,129.449997,3639200,128.463491
8/30/16,133.190002,133.440002,130.679993,130.809998,3437300,129.813127
8/29/16,132.720001,133.580002,132.320007,132.899994,2380000,131.887196
8/26/16,133.5,134.080002,131.820007,132.229996,1973700,131.222304
8/25/16,133.300003,133.300003,132.419998,132.979996,1921400,131.966588
8/24/16,134.009995,134.649994,133.070007,133.289993,2135900,132.274223
8/23/16,135.320007,136.369995,133.639999,134.139999,3481900,133.117752
8/22/16,134.300003,135.669998,133.839996,134.990005,2520500,133.96128
8/19/16,134.5,135,133.839996,134.440002,1922600,133.415469
8/18/16,134.720001,135.960007,134.529999,135,2030800,133.971198
8/17/16,134.850006,134.990005,134.110001,134.720001,2854600,133.693334
8/16/16,134.149994,135.210007,133.399994,135,2759200,133.971198
8/15/16,133.699997,135,133.550003,134.660004,2812600,133.633793
8/12/16,132.899994,133.779999,132.630005,133.100006,2522600,132.085684
8/11/16,132.850006,133.559998,132.300003,133,2275700,131.98644
8/10/16,132.100006,133.529999,131.710007,132.279999,2642200,131.271926
8/9/16,132.729996,132.990005,132.229996,132.619995,3013900,130.527635
8/8/16,132.139999,132.949997,131.75,132.190002,2443800,130.104426
8/5/16,132.210007,132.440002,131.009995,131.729996,3119500,129.651677
8/4/16,132,132.550003,130.960007,131.210007,3008500,129.139892
8/3/16,131.770004,132.449997,131.619995,131.869995,2359300,129.789468
8/2/16,132.949997,133.399994,131.350006,131.600006,3156800,129.523738
8/1/16,133.210007,134.229996,132.699997,133.210007,3067300,131.108338
7/29/16,133.050003,133.800003,132.300003,133.660004,3559100,131.551235
7/28/16,135.399994,135.860001,132.550003,133.009995,5142400,130.911481
7/27/16,136.139999,139.449997,135.710007,135.960007,5661700,133.814951
7/26/16,132.899994,134.970001,132.509995,134.850006,4667300,132.722463
7/25/16,133.179993,133.300003,132.380005,132.940002,3078600,130.842593
7/22/16,131.75,133.490005,130.570007,133.470001,4844900,131.36423
7/21/16,134.759995,134.979996,133.029999,133.529999,2814100,131.423281
7/20/16,134.550003,135.179993,134.039993,134.720001,2669400,132.594509
7/19/16,132.910004,135.669998,132.830002,134.660004,3390000,132.535458
7/18/16,132.380005,133.889999,131.949997,133.429993,3338400,131.324853
7/15/16,131.800003,132.75,131.449997,132.389999,2944900,130.301268
7/14/16,131.630005,131.919998,130.199997,131.550003,3984100,129.474524
7/13/16,131.279999,131.389999,129.369995,130.110001,3061400,128.057241
7/12/16,132.800003,133,130.330002,130.809998,4318400,128.746194
7/11/16,130.839996,133.25,130.800003,132.039993,3929900,129.956784
7/8/16,128.600006,130.460007,127.660004,130.089996,3597800,128.037552
7/7/16,126.919998,128.169998,126.260002,127.169998,3049400,125.163623
7/6/16,127.25,127.309998,123.959999,126.959999,3981700,124.956937
7/5/16,128.429993,129,126.629997,126.970001,4829400,124.966781
7/1/16,129.539993,130.339996,129.160004,129.690002,3247900,127.643869
6/30/16,127.080002,129.869995,127.080002,129.869995,4110800,127.821022
6/29/16,125.489998,127.32,124.160004,126.989998,4916700,124.986463
6/28/16,124.5,124.760002,122.699997,123.889999,4438100,121.935373
6/27/16,125.68,125.75,122.349998,122.699997,6169000,120.764145
6/24/16,128.139999,129.389999,126.209999,126.519997,9707300,124.523877
6/23/16,133.910004,134.550003,132.729996,133.550003,4113900,131.44297
6/22/16,132.100006,133.160004,131.580002,131.770004,2640800,129.691054
6/21/16,133.190002,133.279999,131.490005,131.520004,2841100,129.444999
6/20/16,131.360001,133.899994,131.210007,132.75,4331900,130.655589
6/17/16,129.830002,129.990005,128.809998,129.820007,6739600,127.771823
6/16/16,129.320007,129.889999,126.900002,129.369995,4066100,127.32891
6/15/16,130.880005,131.759995,129.970001,130.160004,3324800,128.106455
6/14/16,129.630005,130.600006,128.5,130.5,3717000,128.441087
6/13/16,130.789993,131.509995,129.880005,129.919998,3645000,127.870236
6/10/16,131.759995,132.119995,130.369995,131.139999,3828600,129.070989
6/9/16,132.100006,133.820007,131.919998,133.100006,3811200,131.000073
6/8/16,132.520004,133.529999,132.039993,133,3883700,130.901644
6/7/16,132.410004,133.389999,131.820007,131.929993,4424000,129.848519
6/6/16,127.599998,132.080002,127.449997,131.899994,6996200,129.818993
6/3/16,126.419998,127.580002,125.949997,127.379997,5476600,125.370309
6/2/16,126.650002,127.029999,125.32,126.849998,4802100,124.848672
6/1/16,126,126.5,124.779999,126.410004,4679600,124.415619
5/31/16,129.880005,129.979996,126.040001,126.150002,6894400,124.159719
5/27/16,128.960007,129.699997,128.830002,129.220001,2995100,127.181283
5/26/16,128.479996,129.899994,128.320007,129.309998,2586300,127.269859
5/25/16,128,129.779999,127.370003,128.860001,4656700,126.826962
5/24/16,127.760002,128.809998,126.32,127.5,5102400,125.488418
5/23/16,127.400002,128.410004,125.879997,127.580002,3977700,125.567158
5/20/16,129.130005,129.25,127.209999,127.389999,3297700,125.380153
5/19/16,130.240005,130.429993,127.089996,128.080002,5061600,126.059269
5/18/16,132.449997,133.179993,130.339996,130.990005,4060400,128.923362
5/17/16,133.619995,134.490005,131.960007,132.559998,4032000,130.468584
5/16/16,131.630005,134.410004,131.550003,134.139999,3165400,132.023658
5/13/16,133.740005,134.940002,131.910004,132.119995,3965900,130.035523
5/12/16,133.490005,135.039993,133.490005,134.419998,4591300,132.299239
5/11/16,133.809998,134.990005,132.940002,133,3284100,130.901644
5/10/16,133.179993,135.240005,132.789993,134.720001,3382700,131.521709
5/9/16,132.800003,133.809998,131.820007,132.100006,3431100,128.963913
5/6/16,132.110001,133.630005,131.759995,133.259995,2459900,130.096363
5/5/16,131.729996,132.639999,131.119995,132.080002,4199200,128.944384
5/4/16,131.589996,132.309998,130.529999,130.889999,3340500,127.782633
5/3/16,132.699997,133.309998,131.460007,132.490005,4006100,129.344654
5/2/16,134.380005,135,133.229996,134.009995,3703800,130.828558
4/29/16,134.419998,135.229996,132.809998,134.800003,3716700,131.599812
4/28/16,136.289993,137.720001,134.5,134.800003,4938800,131.599812
4/27/16,133.199997,137.889999,131.949997,137.080002,6930800,133.825683
4/26/16,131.25,133.270004,131.059998,133.240005,6103400,130.076849
4/25/16,130.449997,131,129.309998,130.75,4600100,127.645957
4/22/16,131.089996,131.830002,130.5,131.050003,3858100,127.938838
4/21/16,130.979996,132.639999,130.300003,130.740005,4799600,127.6362
4/20/16,128.550003,131.360001,128.490005,130.570007,6799000,127.470237
4/19/16,132.570007,133.850006,132.210007,132.679993,2931000,129.530131
4/18/16,131.130005,132.25,130.320007,131.970001,3056000,128.836995
4/15/16,130.949997,131.600006,130.679993,131.130005,5008700,128.01694
4/14/16,131.5,131.949997,130.529999,130.850006,4527600,127.743589
4/13/16,130.490005,131.5,129.809998,131.139999,3514800,128.026698
4/12/16,127.620003,130.380005,126.68,129.470001,4239200,126.396346
4/11/16,128.25,129.899994,127.68,127.910004,3611700,124.873383
4/8/16,128.039993,130.020004,127.610001,127.879997,3939800,124.844089
4/7/16,127,128.940002,126.559998,127,4596300,123.984983
4/6/16,127.160004,128.039993,125.75,127.93,3998000,124.892905
4/5/16,126.150002,128.589996,125.580002,127.029999,4660100,124.01427
4/4/16,126.540001,127.970001,125.879997,126.339996,5036500,123.340648
4/1/16,126.230003,127.089996,125.110001,126.959999,5328000,123.945932
3/31/16,128.089996,128.380005,125.25,126.940002,8758300,123.92641
3/30/16,131.479996,132.729996,128.020004,128.580002,5949000,125.527475
3/29/16,129.830002,130.929993,128.179993,130.880005,4910200,127.772875
3/28/16,132.529999,132.619995,130.550003,131.289993,3352200,128.173131
3/24/16,131.610001,132.229996,130.029999,132.119995,4573100,128.983428
3/23/16,134.990005,135,132.740005,132.860001,4361200,129.705865
3/22/16,135.139999,136.100006,134.779999,135.119995,4989000,131.912207
3/21/16,133.460007,136.779999,133.389999,135.860001,5671400,132.634645
3/18/16,131.240005,134.679993,131.009995,133.960007,9108400,130.779757
3/17/16,128.070007,131.600006,127.419998,130.699997,5801000,127.597141
3/16/16,126.239998,128.130005,125.75,127.57,5154700,124.541451
3/15/16,125.550003,126.370003,124.209999,126.360001,3717500,123.360177
3/14/16,123.93,127,123.860001,126.339996,4283400,123.340648
3/11/16,124.129997,125.5,123.860001,124.629997,3260100,121.671245
3/10/16,123.139999,123.82,121.43,122.940002,4111300,120.021371
3/9/16,122.379997,123.260002,122.029999,122.860001,3380300,119.943268
3/8/16,121.980003,122.970001,121.309998,122.349998,5257300,119.445374
3/7/16,120.800003,123.32,120.57,122.900002,4504700,119.98232
3/4/16,120.169998,122.230003,119.849998,121.07,4421500,118.195763
3/3/16,118.839996,119.730003,118.25,119.610001,3404600,116.770424
3/2/16,119.629997,120.75,118.5,119.650002,4292500,116.809476
3/1/16,119.010002,120.989998,118.25,119.959999,4595400,117.112114
2/29/16,118.120003,119.470001,117.5,118.18,4569700,115.374373
2/26/16,117.75,119.449997,117.5,118.160004,3757800,115.354851
2/25/16,116.349998,117.599998,115.779999,116.82,4667100,114.046659
2/24/16,115.370003,115.959999,112.510002,115.589996,6859300,112.845856
2/23/16,116.970001,118.5,115.93,116.900002,3762300,114.124761
2/22/16,115.160004,118.970001,115.160004,117.389999,4930300,114.603127
2/19/16,117.309998,117.330002,114.419998,115.160004,6920600,112.426072
2/18/16,116.910004,118.230003,116.68,117.57,6489000,114.778854
2/17/16,114.029999,116.830002,113.989998,116.339996,6619600,113.578051
2/16/16,109.730003,112.760002,109,112.599998,7587700,109.926842
2/12/16,105.120003,109.839996,105,108.629997,12973400,106.051089
2/11/16,113.18,113.400002,102.099998,108.440002,33735600,105.865605
2/10/16,118.160004,119.459999,116.269997,116.360001,4888600,113.59758
2/9/16,117.980003,119.980003,117.43,118.879997,4137600,114.993627
2/8/16,120.669998,121.330002,117.25,119.470001,6453600,115.564343
2/5/16,123.629997,124.169998,121.029999,122.559998,6186700,118.553323
2/4/16,121.120003,124.910004,121.120003,123.610001,5837000,119.569
2/3/16,118.800003,122.129997,117.150002,121.870003,7361900,117.885885
2/2/16,119.690002,120.279999,117.370003,117.519997,8646700,113.678087
2/1/16,119.639999,122.290001,118.650002,121.559998,6812800,117.586014
1/29/16,118.139999,120.18,118.019997,120.129997,9195700,116.202763
1/28/16,117.099998,118.029999,115.059998,118.010002,10708400,114.152074
1/27/16,119.900002,120.110001,115.019997,116.580002,27945900,112.768822
1/26/16,124.980003,128.149994,124.5,128.009995,5432600,123.825151
1/25/16,124.599998,125.239998,123.400002,124.010002,4551600,119.955924
1/22/16,124.419998,125.68,123.32,124.610001,5259900,120.536308
1/21/16,122.769997,125.980003,121.540001,123.400002,5546200,119.365866
1/20/16,124,124.940002,119.82,122.139999,7636600,118.147055
1/19/16,127.059998,127.220001,125.110001,126.059998,5478900,121.938902
1/15/16,125.800003,127.139999,124.510002,125.629997,6453300,121.522959
1/14/16,129.589996,130.070007,125.809998,129.199997,6517800,124.97625
1/13/16,132.699997,132.880005,127.75,128.119995,5073100,123.931555
1/12/16,131.580002,132.169998,129.639999,131.919998,4171500,127.60733
1/11/16,130.850006,131,128.919998,130.210007,5551500,125.953241
1/8/16,133.699997,135.100006,129.800003,129.990005,5776900,125.740432
1/7/16,136.380005,136.669998,132.509995,133.009995,7013700,128.661693
1/6/16,138.830002,139.350006,137.259995,138.830002,4254100,134.291436
1/5/16,140.990005,141.699997,139.770004,141.070007,3357000,136.458212
1/4/16,141.380005,141.699997,139.429993,140.5,5719500,135.906839
12/31/15,145.960007,145.960007,144.5,144.589996,2096700,139.863127
12/30/15,147.220001,148,146.009995,146.410004,1619000,141.623635
12/29/15,145.059998,147.559998,145,147.350006,3133600,142.532908
12/28/15,143.259995,144.669998,142.850006,144.539993,1980000,139.814759
12/24/15,143.600006,143.929993,143.360001,143.529999,1185000,138.837782
12/23/15,143.080002,144.070007,142.809998,144.059998,3353900,139.350455
12/22/15,141.720001,142.789993,140.5,142.380005,2791700,137.725383
12/21/15,140.210007,141.940002,139.699997,140.899994,3746400,136.293756
12/18/15,144.410004,144.410004,138.889999,139.580002,9952000,135.016917
12/17/15,148.850006,149.800003,145.5,145.559998,3448800,140.801417
12/16/15,147.979996,148.610001,146.229996,148.110001,3316000,143.268057
12/15/15,145.660004,147.100006,144.119995,146.529999,4705300,141.739708
12/14/15,144.5,144.5,141.460007,143,4845000,138.32511
12/11/15,145,145.699997,143.720001,144.619995,3684700,139.892145
12/10/15,144.619995,147.460007,144.160004,146.410004,3273400,141.623635
12/9/15,144.600006,145.690002,142.270004,144.240005,5124600,139.524578
12/8/15,146.820007,147.229996,144.649994,144.990005,5021100,140.250059
12/7/15,148.300003,149.5,147.320007,148.449997,3417700,143.596938
